id,href,name,image,alias
5674,/wiki/A._Summers_(Earth-616),A. Summers,https://static.wikia.nocookie.net/marveldatabase/images/4/46/A._Summers_%28Earth-616%29_from_Daredevil_Vol_1_248.jpg,
5675,/wiki/A.J._Patton_(Earth-616),A.J. Patton,https://static.wikia.nocookie.net/marveldatabase/images/6/67/A.J._Patton_%28Earth-616%29_from_Venom_Vol_2_27.1_001.jpg,
5676,/wiki/Aardvark_(Earth-616),Aardvark,https://static.wikia.nocookie.net/marveldatabase/images/e/ef/Aardvark_%28Earth-616%29_from_X-Men_and_Captain_Universe_Sleeping_Giants_Vol_1_1_0001.jpg,Aardvark
5677,/wiki/Ab_Waltin_(Earth-616),Ab Waltin,https://static.wikia.nocookie.net/marveldatabase/images/a/ae/Ab_Waltin_%28Earth-616%29_from_Daring_Mystery_Comics_Vol_1_6_0001.jpg,
5678,/wiki/Abra_and_Cadabra_(Earth-616),Abra and Cadabra,https://static.wikia.nocookie.net/marveldatabase/images/3/33/Abra_and_Cadabra_%28Earth-616%29_from_Marvel_Mystery_Comics_Vol_1_84_0001.jpg,Abra and Cadabra
5679,/wiki/Aces_Wilde_(Earth-616),Aces Wilde,https://static.wikia.nocookie.net/marveldatabase/images/c/cd/Aces_Wilde_%28Earth-616%29_from_Captain_America_Vol_1_123_0001.jpg,Aces Wilde
5680,/wiki/Adam_(Weapon_VI_Upgrade)_(Earth-616),Adam (Weapon VI Upgrade),https://static.wikia.nocookie.net/marveldatabase/images/5/5e/Adam_%28Weapon_VI_Upgrade%29_%28Earth-616%29_from_Wolverine_%26_Captain_America_Weapon_Plus_Vol_1_1_0001.png,"""Captain America"""
5681,/wiki/Adam_Able_(Earth-616),Adam Able,https://static.wikia.nocookie.net/marveldatabase/images/b/b9/Adam_Able_%28Earth-616%29_from_Journey_Into_Mystery_Vol_1_82_0001.jpg,Adam Able
5682,/wiki/Adam_Austin_(Earth-616),Adam Austin,https://static.wikia.nocookie.net/marveldatabase/images/b/b8/Adam_Austin_%28Earth-616%29_from_Young_Avengers_Vol_1_12_001.jpg,Masked Marvel
5683,/wiki/Adam_Rossi_(Earth-616),Adam Rossi,https://static.wikia.nocookie.net/marveldatabase/images/8/84/Adam_Rossi_%28Earth-616%29_from_Marvel_Premiere_Vol_1_27_0001.jpg,
5684,/wiki/Adina_Malcolm_(Earth-616),Adina Malcolm,https://static.wikia.nocookie.net/marveldatabase/images/7/72/Adina_Malcolm_%28Earth-616%29_from_X-Factor_Vol_1_215_0001.jpg,
5685,/wiki/Adrian_Castorp_(Earth-616),Adrian Castorp,https://static.wikia.nocookie.net/marveldatabase/images/d/db/Adrian_Castorp_%28Earth-616%29_from_New_Defenders_Vol_1_142.jpg,
5686,/wiki/Aesklos_(Earth-616),Aesklos,https://static.wikia.nocookie.net/marveldatabase/images/f/f4/Aesklos_%28Earth-616%29_from_Monsters_Unleashed_Vol_1_10_0001.jpg,Aesklos
5687,/wiki/Agent_Crock_(Earth-616),Agent Crock,https://static.wikia.nocookie.net/marveldatabase/images/3/35/Agent_Crock_%28Earth-616%29_from_Daredevil_Vol_1_247_001.png,Agent Crock
5688,/wiki/Agent_K_(Earth-616),Agent K,https://static.wikia.nocookie.net/marveldatabase/images/9/90/Agent_K_%28Earth-616%29_from_Machine_Man_Vol_1_18_0001.jpg,Agent K
5689,/wiki/Agent_X_(Jupiterian)_(Earth-616),Agent X (Jupiterian),https://static.wikia.nocookie.net/marveldatabase/images/7/75/Agent_X_%28Jupiterian%29_%28Earth-616%29_from_Tales_to_Astonish_Vol_1_25_001.jpg,Agent X
5690,/wiki/Al_Rocco_(Earth-616),Al Rocco,https://static.wikia.nocookie.net/marveldatabase/images/b/b5/Al_Rocco_%28Earth-616%29_from_Tales_to_Astonish_Vol_1_19_001.jpg,
5691,/wiki/Alan_Jennings_(Earth-616),Alan Jennings,https://static.wikia.nocookie.net/marveldatabase/images/2/26/Alan_Jennings_%28Earth-616%29_from_Symbiote_Spider-Man_Vol_1_2_001.jpg,Hardrock
5692,/wiki/Albert_Poole_(Scientist)_(Earth-616),Albert Poole (Scientist),https://static.wikia.nocookie.net/marveldatabase/images/d/d0/Albert_Poole_%28Scientist%29_%28Earth-616%29_from_Tales_to_Astonish_Vol_1_29_0001.jpg,
5693,/wiki/Aldes_Yancey_(Earth-616),Aldes Yancey,https://static.wikia.nocookie.net/marveldatabase/images/3/32/Aldes_Yancey_%28Earth-616%29_from_Blade_Vol_2_1_0001.jpg,
5694,/wiki/Aleister_Kane_(Earth-616),Aleister Kane,https://static.wikia.nocookie.net/marveldatabase/images/e/ed/Aleister_Kane_%28Earth-616%29_from_Marvel_Fanfare_Vol_1_52_0001.jpg,
5695,/wiki/Alex_(Morlock)_(Earth-616),Alex (Morlock),https://static.wikia.nocookie.net/marveldatabase/images/3/3e/Alex_%28Earth-616%29_from_Ghost_Rider_Vol_3_8.png,
5696,/wiki/Alex_Mitchell_(Earth-616),Alex Mitchell,https://static.wikia.nocookie.net/marveldatabase/images/c/cc/Alex_Mitchell_%28Earth-616%29_from_Civil_War_Front_Line_Vol_1_4_001.jpg,Panthrax
5697,/wiki/Alexander_Haig_(Earth-616),Alexander Haig,https://static.wikia.nocookie.net/marveldatabase/images/b/b5/Alexander_Haig_%28Earth-616%29_from_Uncanny_X-Men_Vol_1_150_001.jpg,
5698,/wiki/Alexander_Orlok_(Earth-616),Alexander Orlok,https://static.wikia.nocookie.net/marveldatabase/images/b/be/Alexander_Orlok_%28Earth-616%29_from_Marvel_Vol_1_5_0001.jpg,Alex Orlok
5699,/wiki/Alexander_Power_(Warp_World)_(Earth-616),Alexander Power (Warp World),https://static.wikia.nocookie.net/marveldatabase/images/e/eb/Alexander_Power_%28Warp_World%29_%28Earth-616%29_from_Infinity_Wars_Infinity_Warps_Vol_1_2_001.png,Zero-G
5700,/wiki/Alfred_Hitchcock_(Earth-616),Alfred Hitchcock,https://static.wikia.nocookie.net/marveldatabase/images/e/ed/Alfred_Hitchcock_%28Earth-616%29_from_Fantastic_Four_Vol_1_9_001.jpg,
5701,/wiki/Alice_Evans_(Earth-616),Alice Evans,https://static.wikia.nocookie.net/marveldatabase/images/0/0f/Alice_Evans_%28Earth-616%29_from_Tales_to_Astonish_Vol_1_13_001.jpg,
5702,/wiki/Alina_(Mutant)_(Earth-616),Alina (Mutant),https://static.wikia.nocookie.net/marveldatabase/images/6/67/Alina_%28Mutant%29_%28Earth-616%29_from_Domino_Hotshots_Vol_1_5_001.jpg,
5703,/wiki/Alistair_(Earth-616),Alistair,https://static.wikia.nocookie.net/marveldatabase/images/9/9d/Alistair_%28Earth-616%29_from_X-Men_First_Class_Special_Vol_1_1_001.jpg,
5704,/wiki/All-Mother_(Midgard_Vanir_Priesthood)_(Earth-616),All-Mother (Midgard Vanir Priesthood),https://static.wikia.nocookie.net/marveldatabase/images/7/74/All-Mother_%28Midgard_Vanir_Priesthood%29_%28Earth-616%29_from_Savage_Sword_of_Conan_Vol_1_29_0001.jpg,All-Mother
5705,/wiki/Allen_Walsh_(Earth-616),Allen Walsh,https://static.wikia.nocookie.net/marveldatabase/images/e/e9/Allen_Walsh_%28Earth-616%29_from_Man-Thing_Vol_2_6_0001.jpg,
5706,/wiki/Amanda_Blake_(Earth-616),Amanda Blake,https://static.wikia.nocookie.net/marveldatabase/images/e/ec/Amanda_Blake_%28Earth-616%29_from_Fantastic_Four_Vol_1_9_001.jpg,
5707,/wiki/Amazon_(Earth-616),Amazon,https://static.wikia.nocookie.net/marveldatabase/images/e/e1/Amazon_%28Earth-616%29_from_Heroes_for_Hire_Vol_1_12_001.jpg,Amazon
5708,/wiki/Ampere_(Children_of_Pavane)_(Earth-616),Ampere (Children of Pavane),https://static.wikia.nocookie.net/marveldatabase/images/4/44/Ampere_%28Earth-616%29_from_Avengers_Vol_1_377.png,Ampere
5709,/wiki/Amy_Stringer_(Earth-616),Amy Stringer,https://static.wikia.nocookie.net/marveldatabase/images/b/bc/Amy_Stringer_%28Earth-616%29_from_Uncanny_X-Men_Annual_Vol_1_2000_cover.JPG,Stringer
5710,/wiki/Andrea_Rodgers_(Earth-616),Andrea Rodgers,https://static.wikia.nocookie.net/marveldatabase/images/9/92/Andrea_Rodgers_%28Earth-616%29_from_Rampaging_Hulk_Vol_1_7.jpg,
5711,/wiki/Andrea_Timly_(Earth-616),Andrea Timly,https://static.wikia.nocookie.net/marveldatabase/images/a/ae/Andrea_Timly_%28Earth-616%29_from_Marvel_Spotlight_Vol_1_3_0001.jpg,
5712,/wiki/Andrew_(Paperboy)_(Earth-616),Andrew (Paperboy),https://static.wikia.nocookie.net/marveldatabase/images/3/30/Andrew_%28Paperboy%29_%28Earth-616%29_from_Great_Lakes_Avengers_Vol_1_3_003.jpg,
5713,/wiki/Andrew_Burns_(Earth-616),Andrew Burns,https://static.wikia.nocookie.net/marveldatabase/images/8/87/Andrew_Burns_%28Earth-616%29_from_Daring_Mystery_Comics_Vol_1_6_0001.jpg,
5714,/wiki/Android_X-4_(Earth-616),Android X-4,https://static.wikia.nocookie.net/marveldatabase/images/3/3e/Android_X-4_%28Earth-616%29_from_Captain_America_Vol_1_127_0001.jpg,
5715,/wiki/Andvari_(Earth-616),Andvari,https://static.wikia.nocookie.net/marveldatabase/images/5/50/Andvari_%28Earth-616%29_from_Loki_Agent_of_Asgard_Vol_1_3_0001.jpg,
5716,/wiki/Andy_Gardner_(Earth-616),Andy Gardner,https://static.wikia.nocookie.net/marveldatabase/images/6/69/Andy_Gardner_%28Earth-616%29_from_Civil_War-_Front_Line_Vol_1_4.png,Orange Crusher
5717,/wiki/Richard_Blaine_(Earth-616),Richard Blaine,https://static.wikia.nocookie.net/marveldatabase/images/5/56/Richard_Blaine_%28Earth-616%29_from_Moon_Knight_Divided_We_Fall_Vol_1_1_0001.jpg,Dick Blaine
5718,/wiki/Andy_Morgan_(Earth-616),Andy Morgan,https://static.wikia.nocookie.net/marveldatabase/images/6/68/Andy_Morgan_%28Earth-616%29_from_Kid_Colt_Outlaw_Vol_1_100_001.jpg,Warroo
5719,/wiki/Angie_Rodgers_(Earth-616),Angie Rodgers,https://static.wikia.nocookie.net/marveldatabase/images/e/e6/Angie_Rodgers_%28Earth-616%29_from_Tomb_of_Dracula_Vol_1_35_0001.jpg,
5720,/wiki/Anne_Baxter_(Earth-616),Anne Baxter,https://static.wikia.nocookie.net/marveldatabase/images/6/6c/Anne_Baxter_%28Earth-616%29_from_DaredevilBlack_Widow_Abattoir_Vol_1_1_0001.jpg,
5721,/wiki/Anne_Benson_(Earth-616),Anne Benson,https://static.wikia.nocookie.net/marveldatabase/images/c/c5/Anne_Benson_%28Earth-616%29_from_Tales_of_Suspense_Vol_1_22_0001.jpg,Anne Benson
5722,/wiki/Anne_Bronson_(Earth-616),Anne Bronson,https://static.wikia.nocookie.net/marveldatabase/images/e/ec/Anne_Bronson_%28Earth-616%29_from_Journey_Into_Mystery_Vol_1_70_0001.png,Anne Bronson
5723,/wiki/Anne_Burke_(Earth-616),Anne Burke,https://static.wikia.nocookie.net/marveldatabase/images/4/47/Anne_Burke_%28Earth-616%29_from_Amazing_Adventures_Vol_1_6_001.png,
5724,/wiki/Anne_Moore_(Earth-616),Anne Moore,https://static.wikia.nocookie.net/marveldatabase/images/f/f6/Anne_Moore_%28Earth-616%29_from_X-Men_Unlimited_Vol_2_10_0001.png,Lipid
5725,/wiki/Anthony_Miller_(Earth-616),Anthony Miller,https://static.wikia.nocookie.net/marveldatabase/images/a/a8/Anthony_Miller_%28Earth-616%29_from_Uncanny_Avengers_Vol_1_3.jpg,
5726,/wiki/Anthony_Scarlatti_(Earth-616),Anthony Scarlatti,https://static.wikia.nocookie.net/marveldatabase/images/d/d7/Anthony_Scarlatti_%28Earth-616%29_from_Captain_America_Comics_Vol_1_9_0001.jpg,Tony Scarlatti
5727,/wiki/Anthony_Sloan_(Earth-616),Anthony Sloan,https://static.wikia.nocookie.net/marveldatabase/images/f/f2/Anthony_Sloan_%28Earth-616%29_from_Power_Man_and_Iron_Fist_Vol_1_108.JPG,Firebolt
5728,/wiki/Anton_Axel_(Earth-616),Anton Axel,https://static.wikia.nocookie.net/marveldatabase/images/3/30/Anton_Axel_%28Earth-616%29_from_Amazing_Adult_Fantasy_Vol_1_8_001.png,
5729,/wiki/Antwoin_Molare_(Earth-616),Antwoin Molare,https://static.wikia.nocookie.net/marveldatabase/images/c/c7/Antwoin_Molare_%28Earth-616%29_Daredevil_Vol_1_298.jpg,
5730,/wiki/Arlo_Samuelson_(Earth-616),Arlo Samuelson,https://static.wikia.nocookie.net/marveldatabase/images/9/9d/Arlo_Samuelson_%28Earth-616%29_from_Marvel_Super-Heroes_Vol_2_11_0001.jpg,Air-Walker
5731,/wiki/Arlo_Summers_(Earth-616),Arlo Summers,https://static.wikia.nocookie.net/marveldatabase/images/0/0b/Arlo_Summers_%28Earth-616%29_from_X-Force_Vol_1_129.png,Anti-Matter
5732,/wiki/Armored_Spider-Man_(Zabo%27s_Mutates)_(Earth-616),Armored Spider-Man (Zabo's Mutates),https://static.wikia.nocookie.net/marveldatabase/images/3/3d/Armored_Spider-Man_%28Zabo%27s_mutates%29_%28Earth-616%29_from_Sensational_Spider-Man_Vol_2_36_0001.jpg,
5733,/wiki/Arnold_Blackfeather_(Earth-616),Arnold Blackfeather,https://static.wikia.nocookie.net/marveldatabase/images/8/8b/Arnold_Blackfeather_%28Earth-616%29_from_X-Men_Vol_3_15.1_001.jpg,
5734,/wiki/Arnold_Gravitt_(Earth-616),Arnold Gravitt,https://static.wikia.nocookie.net/marveldatabase/images/b/b2/Arnold_Gravitt_%28Earth-616%29_from_Tales_to_Astonish_Vol_1_9_001.jpg,
5735,/wiki/Artificial_Being_(Earth-616),Artificial Being,https://static.wikia.nocookie.net/marveldatabase/images/3/3c/Artificial_Being_%28Earth-616%29_from_Tales_of_Suspense_Vol_1_81_0001.jpg,Artificial Being
5736,/wiki/Asher_Cross_(Earth-616),Asher Cross,https://static.wikia.nocookie.net/marveldatabase/images/e/e2/Asher_Cross_from_X-Men_Gold_Annual_Vol_1_2_001.jpg,
5737,/wiki/Asher_O%27Brien_(Earth-616),Asher O'Brien,https://static.wikia.nocookie.net/marveldatabase/images/0/05/Asher_O%27Brien_%28Earth-616%29_from_Avengers_Unplugged_Vol_1_1_001.jpg,Guardsman
5738,/wiki/Ashley_Hunt_(Earth-616),Ashley Hunt,https://static.wikia.nocookie.net/marveldatabase/images/a/a8/Ashley_Hunt_%28Earth-616%29_from_Tales_of_Suspense_Vol_1_3_0001.jpg,
5739,/wiki/Atyah_(Earth-616),Atyah,https://static.wikia.nocookie.net/marveldatabase/images/8/83/Atyah_%28Earth-616%29_from_Conan_the_Barbarian_Vol_1_164_0001.jpg,
5740,/wiki/Aunt_Edith_(Earth-616),Aunt Edith,https://static.wikia.nocookie.net/marveldatabase/images/5/5d/Edith_%28Wolfe%29_%28Earth-616%29_from_Patsy_and_Hedy_Vol_1_92.jpg,Aunt Edith
5741,/wiki/Aunt_May_(Earth-616),Aunt May,https://static.wikia.nocookie.net/marveldatabase/images/7/74/Aunt_May_%28Earth-616%29_from_Strange_Tales_Vol_1_97_0001.jpg,Aunt May
5742,/wiki/Ava_Cochrane_(Warp_World)_(Earth-616),Ava Cochrane (Warp World),https://static.wikia.nocookie.net/marveldatabase/images/f/f2/Ava_Cochrane_%28Warp_World%29_%28Earth-616%29_from_Secret_Warps_Ghost_Panther_Annual_Vol_1_1_001.png,Ghost Panther 2099
5743,/wiki/Avian_(Alpha_Prime)_(Earth-616),Avian (Alpha Prime),https://static.wikia.nocookie.net/marveldatabase/images/5/54/Avian_%28Alpha_Prime%29_%28Earth-616%29_-_Alpha_Flight_Annual_Vol_1_2.jpg,Avian
5744,/wiki/Awanata_Blackfeather_(Earth-616),Awanata Blackfeather,https://static.wikia.nocookie.net/marveldatabase/images/7/74/Awanata_Blackfeather_%28Earth-616%29_from_X-Men_Vol_3_15.1_0001.jpg,
5745,/wiki/Ba-Korr_(Earth-616),Ba-Korr,https://static.wikia.nocookie.net/marveldatabase/images/4/4e/Ba-Korr_%28Earth-616%29_Tales_to_Astonish_Vol_1_47.jpg,
5746,/wiki/Baby_Face_Barker_(Earth-616),Baby Face Barker,https://static.wikia.nocookie.net/marveldatabase/images/c/cd/Baby_Face_Barker_%28Earth-616%29_from_Patsy_Walker_Vol_1_87.jpg,Baby Face Barker
5747,/wiki/Baker_(Guardsman)_(Earth-616),Baker (Guardsman),https://static.wikia.nocookie.net/marveldatabase/images/7/7c/Baker_%28Guardsman%29_%28Earth-616%29_from_Iron_Man_Vol_1_228_001.png,
5748,/wiki/Balthar_(Earth-616),Balthar,https://static.wikia.nocookie.net/marveldatabase/images/f/f1/Balthar_%28Earth-616%29_from_Captain_America_Comics_Vol_1_21_0001.jpg,Sorcerer
5749,/wiki/Barb_(Spikes)_(Earth-616),Barb (Spikes),https://static.wikia.nocookie.net/marveldatabase/images/3/37/Barb_%28Earth-616%29_from_X-Treme_X-Men_Vol_1_33.png,Barb
5750,/wiki/Barbara_Burns_(Earth-616),Barbara Burns,https://static.wikia.nocookie.net/marveldatabase/images/2/28/Barbara_Burns_%28Earth-616%29_from_Daring_Mystery_Comics_Vol_1_6_0001.jpg,
5751,/wiki/Barbara_Kaxton_(Earth-616),Barbara Kaxton,https://static.wikia.nocookie.net/marveldatabase/images/6/6f/Barbara_Kaxton_%28Earth-616%29_from_Daredevil_Vol_1_102_0001.jpg,
5752,/wiki/Bardello_(Earth-616),Bardello,https://static.wikia.nocookie.net/marveldatabase/images/6/6b/Bardallo_%28Earth-616%29_from_Two-Gun_Kid_Vol_1_8_0001.jpg,The Great Bardello
5753,/wiki/Barnaby_Stone_(Earth-616),Barnaby Stone,https://static.wikia.nocookie.net/marveldatabase/images/8/8b/Barnaby_Stone_%28Earth-616%29_from_Man-Thing_Vol_2_10_0001.jpg,
5754,/wiki/Barnaby_Wade_(Earth-616),Barnaby Wade,https://static.wikia.nocookie.net/marveldatabase/images/d/d4/Barnaby_Wade_%28Earth-616%29_from_Yellow_Claw_Vol_1_4_001.jpg,Thought Master
5755,/wiki/Barney_Bailey_(Earth-616),Barney Bailey,https://static.wikia.nocookie.net/marveldatabase/images/8/89/Barney_Bailey_%28Earth-616%29_from_Marvel_Mystery_Comics_Vol_1_16_0001.jpg,
5756,/wiki/Barry_Starr_(Earth-616),Barry Starr,https://static.wikia.nocookie.net/marveldatabase/images/c/c9/Barry_Starr_%28Earth-616%29_from_Amazing_Spider-Man_Vol_1_187_0001.jpg,
5757,/wiki/Barry_Witherspoon_(Earth-616),Barry Witherspoon,https://static.wikia.nocookie.net/marveldatabase/images/7/74/Barry_Witherspoon_%28Earth-616%29_from_Machine_Man_Vol_1_14_001.PNG,Machine Man
5758,/wiki/Bartholomew_Grice_(Earth-616),Bartholomew Grice,https://static.wikia.nocookie.net/marveldatabase/images/1/13/Bartholomew_Grice_%28Earth-616%29_from_Wolverine_Vol_3_21_001.png,
5759,/wiki/Batch-13_(Earth-616),Batch-13,https://static.wikia.nocookie.net/marveldatabase/images/1/12/Batch-13_%28Earth-616%29_from_Fantastic_Force_Vol_1_4_0001.jpg,
5760,/wiki/Behemoth_(Earth-616),Behemoth,https://static.wikia.nocookie.net/marveldatabase/images/9/91/Behemoth_%28Earth-616%29_from_Heroes_for_Hire_Vol_1_12_001.jpg,Behemoth
5761,/wiki/Ben_Bragg_(Earth-616),Ben Bragg,https://static.wikia.nocookie.net/marveldatabase/images/4/4e/Ben_Bragg_%28Earth-616%29_from_Rawhide_Kid_Vol_1_22_001.png,
5762,/wiki/Robert_Gross_(Earth-616),Robert Gross,https://static.wikia.nocookie.net/marveldatabase/images/3/37/Robert_Gross_%28Earth-616%29_from_Bizarre_Adventures_Vol_1_33_0001.jpg,
5763,/wiki/Ben_Carson_(Earth-616),Ben Carson,https://static.wikia.nocookie.net/marveldatabase/images/2/2b/Ben_Carson_%28Earth-616%29_from_Rawhide_Kid_Vol_1_21_001.png,
5764,/wiki/Ben_Carter_(Earth-616),Ben Carter,https://static.wikia.nocookie.net/marveldatabase/images/c/c3/Ben_Carter_%28Earth-616%29_from_Tales_to_Astonish_Vol_1_41_001.png,
5765,/wiki/Ben_Dancer_(Earth-616),Ben Dancer,https://static.wikia.nocookie.net/marveldatabase/images/3/32/Ben_Dancer_%28Earth-616%29_from_Two-Gun_Kid_Vol_1_60_001.png,
5766,/wiki/Benazir_Kaur_(Earth-616),Benazir Kaur,https://static.wikia.nocookie.net/marveldatabase/images/1/1b/Benazir_Kaur_%28Earth-616%29_from_X-Men_Annual_Vol_2_3.png,White Queen
5767,/wiki/Bernard_LeBranche_(Earth-616),Bernard LeBranche,https://static.wikia.nocookie.net/marveldatabase/images/2/22/Bernard_LeBranche_%28Earth-616%29_from_Ghost_Rider_Vol_3_26.png,
5768,/wiki/Bernard_Riggley_(Earth-616),Bernard Riggley,https://static.wikia.nocookie.net/marveldatabase/images/9/99/Bernard_Riggley_%28Earth-616%29_from_Captain_America_Comics_Vol_1_7_0001.jpg,
5769,/wiki/Bethany_Bellamy_(Earth-616),Bethany Bellamy,https://static.wikia.nocookie.net/marveldatabase/images/c/c8/Bethany_Bellamy_%28Earth-616%29_from_She-Hulk_Vol_1_163_001.jpg,Burn
5770,/wiki/Bethany_Flynn_(Earth-616),Bethany Flynn,https://static.wikia.nocookie.net/marveldatabase/images/f/f1/Bethany_Flynn_%28Earth-616%29_from_Blade-_The_Vampire-Hunter_Vol_1_1_001.png,
5771,/wiki/Beverly_Dayton_(Earth-616),Beverly Dayton,https://static.wikia.nocookie.net/marveldatabase/images/4/4c/Beverly_Dayton_%28Earth-616%29_from_My_Love_Vol_2_10_0001.jpg,
5772,/wiki/Big_Al_G%27houl_(Earth-616),Big Al G'houl,https://static.wikia.nocookie.net/marveldatabase/images/7/72/Big_Al_G%27houl_%28Earth-616%29_from_Sensational_She-Hulk_Vol_1_20_001.jpg,Big Al G'houl
5773,/wiki/Big_Bill_Corbett_(Earth-616),Big Bill Corbett,https://static.wikia.nocookie.net/marveldatabase/images/7/76/Big_Bill_Corbett_%28Earth-616%29_from_Rawhide_Kid_Vol_1_19_001.png,Big Bill Corbett
5774,/wiki/Big_Casino_(Earth-616),Big Casino,https://static.wikia.nocookie.net/marveldatabase/images/5/5a/Big_Casino_%28Earth-616%29_from_Uncanny_X-Men_Vol_1_383.png,Big Casino
5775,/wiki/Big_Joe_(Mobster)_(Earth-616),Big Joe (Mobster),https://static.wikia.nocookie.net/marveldatabase/images/b/b7/Big_Joe_%28Mobster%29_%28Earth-616%29_from_Fantastic_Four_Vol_1_24_001.png,Big Joe
5776,/wiki/Big_Monk_McGak_(Earth-616),Big Monk McGak,https://static.wikia.nocookie.net/marveldatabase/images/5/58/Big_Monk_McGak_%28Earth-616%29_from_Journey_Into_Mystery_Vol_1_68_0001.jpg,Big Monk McGak
5777,/wiki/Big_Roy_(Earth-616),Big Roy,https://static.wikia.nocookie.net/marveldatabase/images/d/d8/Big_Roy_%28Earth-616%29_from_Thunderbolts_Vol_1_159_0001.jpg,Big Roy
5778,/wiki/Big_Top_(Earth-616),Big Top,https://static.wikia.nocookie.net/marveldatabase/images/5/5c/Big_Top_%28Earth-616%29_from_X-Factor_Vol_1_35.png,Big Top
5779,/wiki/Bill_Astin_(Earth-616),Bill Astin,https://static.wikia.nocookie.net/marveldatabase/images/0/08/Bill_Astin_%28Earth-616%29_from_Alpha_Flight_Vol_2_14_001.JPG,Ouija
5780,/wiki/Bill_Carter_(Earth-616),Bill Carter,https://static.wikia.nocookie.net/marveldatabase/images/2/23/Bill_Carter_%28Earth-616%29_from_Tales_to_Astonish_Vol_1_27_0001.jpg,
5781,/wiki/Bill_Leonard_(Earth-616),Bill Leonard,https://static.wikia.nocookie.net/marveldatabase/images/7/7a/Bill_Leonard_%28Earth-616%29_from_Sgt._Fury_Vol_1_24_0001.jpg,
5782,/wiki/Bill_Lindo_(Earth-616),Bill Lindo,https://static.wikia.nocookie.net/marveldatabase/images/0/0f/Bill_Lindo_%28Earth-616%29_from_Two-Gun_Kid_Vol_1_45_0001.jpg,Sam Jethroe
5783,/wiki/Billy_Briggs_(Earth-616),Billy Briggs,https://static.wikia.nocookie.net/marveldatabase/images/d/d7/Billy_Briggs_%28Earth-616%29_from_Classic_X-Men_Vol_1_39.jpg,
5784,/wiki/Billy_Carter_(Earth-616),Billy Carter,https://static.wikia.nocookie.net/marveldatabase/images/2/25/Billy_Carter_%28Earth-616%29_from_Journey_Into_Mystery_Vol_1_71_0001.jpg,
5785,/wiki/Billy_Jones_(Earth-616),Billy Jones,https://static.wikia.nocookie.net/marveldatabase/images/a/ad/Billy_Jones_%28Earth-616%29_from_Amazing_Adventures_Vol_1_2_001.png,
5786,/wiki/Billy_Pinder_(Earth-616),Billy Pinder,,
5787,/wiki/Robwood_(Earth-616),Robwood,https://static.wikia.nocookie.net/marveldatabase/images/b/ba/Robwood_%28Earth-616%29_from_Conan_Lord_of_the_Spiders_Vol_1_1_0001.png,
5788,/wiki/Bing_Crosby_(Earth-616),Bing Crosby,https://static.wikia.nocookie.net/marveldatabase/images/5/5a/Bing_Crosby_%28Earth-616%29_from_Fantastic_Four_Vol_1_9_001.jpg,Bing Crosby
5789,/wiki/Black_Knight_(Animated_Armor)_(Earth-616),Black Knight (Animated Armor),https://static.wikia.nocookie.net/marveldatabase/images/1/1c/Black_Knight_%28Animated_Armor%29_%28Earth-616%29_from_Strange_Tales_Vol_1_108_001.jpg,Black Knight
5790,/wiki/Black_Master_(Earth-616),Black Master,https://static.wikia.nocookie.net/marveldatabase/images/3/30/Black_Master_%28Earth-616%29_from_Human_Torch_Vol_1_20_0001.jpg,Black Master
5791,/wiki/Black_Silas_(Earth-616),Black Silas,https://static.wikia.nocookie.net/marveldatabase/images/c/cb/Black_Silas_%28Earth-616%29_from_Kid_Colt_Outlaw_Vol_1_79_0001.jpg,Black Silas
5792,/wiki/Black_Spider-Man_(Zabo%27s_Mutates)_(Earth-616),Black Spider-Man (Zabo's Mutates),https://static.wikia.nocookie.net/marveldatabase/images/4/46/Black_Spider-Man_%28Zabo%27s_Mutates%29_%28Earth-616%29_from_Sensational_Spider-Man_Vol_2_36_0001.jpg,
5793,/wiki/Blackie_Carter_(Earth-616),Blackie Carter,https://static.wikia.nocookie.net/marveldatabase/images/b/b4/Blackie_Carter_%28Earth-616%29_from_Rawhide_Kid_Vol_1_31_0001.jpg,
5794,/wiki/Blackie_Skarr_(Earth-616),Blackie Skarr,https://static.wikia.nocookie.net/marveldatabase/images/5/54/Blackie_Skarr_%28Earth-616%29_from_Fantastic_Four_Vol_1_15_001.png,
5795,/wiki/Blackjack_Bordon_(Earth-616),Blackjack Bordon,https://static.wikia.nocookie.net/marveldatabase/images/4/40/Blackjack_Bordon_%28Earth-616%29_from_Rawhide_Kid_Vol_1_20_001.png,Blackjack Bordon
5796,/wiki/Blade_Benson_(Earth-616),Blade Benson,https://static.wikia.nocookie.net/marveldatabase/images/3/38/Blade_Benson_%28Earth-616%29_from_Kid_Colt_Outlaw_Vol_1_106_0001.jpg,
5797,/wiki/Blocker_Bots_(Hazards)_(Earth-616),Blocker Bots (Hazards),https://static.wikia.nocookie.net/marveldatabase/images/0/0b/Blocker_Bots_%28Hazards%29_%28Earth-616%29_from_Habit_Heroes_and_Iron_Man_Vol_1_1_001.jpg,Blocker Bots
5798,/wiki/Boar_(Earth-616),Boar,https://static.wikia.nocookie.net/marveldatabase/images/c/c9/Boar_%28Earth-616%29_from_Stormbreaker_The_Saga_of_Beta_Ray_Bill_Vol_1_6_0001.gif,Boar
